text,label
什么我说，你是先生本人,0
是吧是的哦,0
哦，那你这块儿就是这个授权，或者是里面的呀，还是你家里人帮里面的呀,0
是我自己啊，嗯,0
哦，是这样啊，因为我们上课的话，需要在电脑上面，上次的嗯，家里电脑有,0
啊，没有注销不是,0
好啊，那肯定上面了呀，要电脑的，要不跟家里人沟通一下，然后呢啊，最好用电脑，然后来上课好了,0
哎好哎,0
哎，行了那行，那谢谢,0
喂，你好，嗯，好的,0
嗯，你好等一下，嗯,0
哎，喂，你好，您这边是李萍的家长，对吧,0
呃，对了解,0
您好，我这边是打网易的一个叫老师，因为在官网上有看到您这个资料，就给孩子申请了一双鞋，可能力测试课是关于高下一个英语的，您还,0
记得吧嗯我不记得了呀，什么时候他？,0
哦，那您这边是不是孩子自己说的，他现在这个世上高商？,0
嗯，对对对,0
嗯，上工商，因为我们这边就是看到留的手机号码，还有，就是说这个名字是李平呃，这个跟我们这边说累，尝试尽快，所以说这边打电话过来问一下，有什么能帮助到您的吗？,0
哦，我现在我们不补啊，就是都快差不多高考，我不哎，那也没什么,0
哦好哦，那孩子现在可以怎么样？,0
哎呀却成就，也就九哎等等，高考的,0
哦，麻烦先生，您这边，我好像对孩子已经放弃了呀,0
也不是放弃他刚才又有自己再去也，我也现在也管不了多少，反正最后一个。,0
嗯，最后一个话呢，您这边不想让孩子，他这个分数儿，那边充值一下，这个提示,0
6.11什么的，也不可能一下子就上去解除掉了,0
那行吧，那您先忙好吧,0
咱们一对一在线辅导很高兴，为您服务，请问有什么可以帮您的吗？,0
哎你好,0
好喂那个这个找一个咱咋个负责法啊,0
嗯，我们这边要操作方式，是通过电脑和老式真人一对，一视频交流互动深刻的需要在网上下载一个，我们自己研发的可,0
对然后,0
那我能不能可以搁小时进行正常自动，那个客户端，很多功能，比如说是竖屏郑智化坐机能的还是上课呢，他们都是在线注册的。商家名字,0
啊，那你们这个就是他现在，我刚才还在，就是那个学理科是高高好马上就帮好了他这个里车，他这个呃，李忠不太好，物理化学不太好那,0
能够不,0
嗯，这边看到您之前是有余，和我们这个客人呢，还是提示您高商，然后名字是叫钟好东是吗，这边,0
嗯，这边看到您预约了，我们的这些事情，做成了就是帮您预约之后，会有我们的就是个成功了，老是会在3天已经给到您去去电脑，跟您这个红的我跟您详细沟通的，到时候会给到您安排的事情，可,0
啊，就是您的过程中，您可以跟孩子一起去就是说在正在弄好订单，然后感受一下午了这个，一个教学，让他的一个教学方式的教学内容将8嗯,0
那个他这个是面对面，就写是吗？,0
对的，我们这边是面对面教,0
对的那女士,0
呃，通过电脑和老师之内，一对一的,0
是的，您没电了，就是对您在电脑，这些设备您都有吗？,0
日啥呀，就是那就方和那个嗯，这样头是吧,0
哦，对那个方核实上传我们是,0
没有啊,0
没有的话，那这边是暂时说支持上课的，因为我们这边上课用的电脑的话，是必须要用的，实际都是上课刚才买的，那如果没有是下周儿买的话，那您可以选择存在电脑或者笔记本，如果都没有的话呢，这个没有还是给到您接到上课的,0
又又耳麦,0
如果卖对吗，那是相同的,0
没有摄像头啊,0
先生，您没有收到货，是没有办法，就是说呃，可老是就是一对一的，那您就是就是视频交流活动，上课的,0
啊，那大约怎么收费法，知道嘛,1
你们说商家客服来说对的，已经扣除了一个小时，让他们根据孩子的一个会根据，还是个年级科目。他购买的总课时数来算的，由于我们这边是客服人员，如果他给到您推荐核实的克数。说，这个是需要我们的成功了，是给到您这边跟您详细沟通的。,1
哦哦哦哦哦嗯,0
嗯，好的，那先生，您还有其他问题咨询,0
没有了，嗯，好嘞嗯,0
嗯，好的，感谢您的来电，祝您生活愉快，再见。,0
喂喂，你好，是穆泽宇，是吗？,0
嗯，他说我说那个你再想卖的班主任，解老师那个六张下老是有跟你说过吗？,0
嗯嗯，你就麻烦去换了吗？,0
那个能多说两个字吗，嗯，然后下一个是什么可以，和你在你在在家吗？,0
是这个吗？,0
嗯是吧,0
好好，你还没吃完吗，还是？,0
没什么,0
哦，那我要么等会儿再给你打过来,0
那啥呀,0
当时您应该干啥？,0
也觉得我干啥,0
不知道呀,0
我就是跟你聊天呀，问问就是这几个老师，您感觉怎么样，然后那边学习情况怎么样，呀就是跟你们联系话呀啊,0
然后你现在说吗？,0
可以说是吧，我不是你再吃饭了，话会一张女士发呀,0
哦，好吧，那个是那个你们家是住在哪会退还了那会是,0
我也是西安人,0
啊，好吧，我清楚了,0
说话行付款,0
嗯好吧，就是在在在一个那个删除的味道，是吗？,0
对其他人的特色，那你到一些人还是想本人,0
哦，那么大概都是陕北的,0
哦，然后那女士跟您说在先干人事吗？,0
嗯，我刚我姐,0
那你跟你姐有什么意思？,0
啊嗯，您呢，在看电视吗，万听到好吵呀,0
看电视,0
好吧，那个呃那您那个最近上课，您感觉怎么样呀，这个这个,0
好的呢,0
嗯，要与物理数学能不能把这几个老师的和评价一下，您看哪个老师，上个发货就是怎么样的,0
零流量就是说数据老是就开扩展的，然后因为老是f页物理老师嗯，尽量物流招不出来,0
是又又老是f级,0
呃不亮是您感觉和,0
啊，好的那,0
啊喂，老是就感觉好，这边，但是提供不出来什么特色,0
什么嗯,0
那那这个老师接老是他们都是呃，怎么给你付起来,0
那课件服刑,0
就是，嗯，它每次上课的内容是一个老师，商定商定好的呢，还是说老是给，就是按按照老师的那个由生日那期,0
好吧你，你那好像,0
我信号不好是吧,0
现在呢，现在好一点呗好啦好了是吧，行那继续就是这这几个老师，他上课是跟你沟通了之后才上的课，就是上课内容还是说上传内容，自己去定的喂母乳的不行,0
有不清楚啦,0
嗯好啊,0
好又好啦嗯行好嗯，那我意思就是说这几个老师呀，它是上课的内容，是根据商量好的，还是说老是按照它的那个结构，走的呀，自己安排的说呢,0
那女士打扰你的那个薄弱点，然后老是给你就是讲的是吗？,0
那您最近有考试吗？,0
是其中考试吗？,0
啊，今天刚考,0
哦，今天刚好啊，你个人咋样？,0
嗯请问还有多少？,0
女士再那个把,0
十五中是不是啊？嗯,0
是不是少博馆旁边？,0
那您那个学校离家近吗？,0
好吧，可是能不能多说几个字，我都不知道该问一下啊,0
对对最近西安天气怎么呀？,0
那你会来的时间吗？,0
我知道我不在家呀，我在上海啊,0
哦，好吧，那个钱,0
嗯呃的嗯，穿短袖了吗？,0
没有没有,0
好吧，那个哎，我问一下啊您，您就是平时呃，那个学习你爸爸妈妈都不在，然后他不会管理吗，其实,0
是后面,0
他，他们会经常给你打电话是吗？,0
哦，那您觉得他们管理管的严吗？,0
不客气啊，还好是吧,0
但我听，你说话怎么这么为难的感觉,0
啊不是,0
嗯就感觉还行，是吧，有时候管的严有时候管的不严，是不？是不是分数出来以后，管就可以了，然后分数过来时候就不管,0
嗯，不是啊,0
好好那，那你帮忙，你爸妈是怎么管理的嘞,0
嗯嗯，就下来，互相协商，数字转,0
哦，是每次的回家的时候，就是在家里面就会就管你管的很多是吧,0
那他们都是他们每次都是怎么管理的呢，你感觉,0
图片页面,0
请你会觉得很烦吗？,0
嗯有时候会觉得烦是吧那你平时除了学习礼拜，你二号什么东西啊,0
500没有啊，服务态度啊，这种,0
没有太多东西，朋友一两个吧,0
啊您是可以有啊,0
那女士那好，一般都存在游戏，您想改为是吗？,0
那您平时打什么游戏啊？,0
呃，就是现在都那种的,0
现在需要流程啥我不太懂，也不想想,0
您换就是那种然后这样啊,0
或者就是嗯猫狗的那个,0
啥啥没听懂，听不懂和骗子，就,0
是那个什么英雄联盟吗，会有这种,0
那个我还知道还有什么王者，荣耀只有我只知道这样大概知道,0
都是反而反而是手游还是说是电脑上吗？第二,0
嗯，那好吧,0
没有啊嗯到底是所有还是电脑啊两个都是哦，这个吗？,0
哎，吃饭L F，现在好了,0
好了是吧，我刚听到好吵呀,0
好吧那个，那您听说过，就是也会打篮球啊，什么的吗？,0
哦哦会,0
那就不算2号啊，我我一直都去了那现在好，就是打篮球,0
选2号吗？,0
你有多高呢？,0
呃你6147是吧,0
因为拒绝了，已经,0
您现在充了多钱一笔，具体了，那已经上高中不是可以转了一笔吧,0
好像五好吧哈哈哈那您要多吃点儿，赶紧找到与发平时是不是有个备选投篮啊，什么的呀？,0
呃，不是我，我就就普通的时候，同学，我还说钱一般自己补,0
哦，就是同学玩儿的时候，一起玩的时候会跟他们一起玩是吧,0
你自己就是比较喜欢打游戏，是吗，平时无聊的时候，对对哦，好吧，那那我问你那个高中女士准备上线，哪个高中呀,0
845栋啊,0
还剩85中，是吧？,0
八十五中是重点，中学吗？,0
是啊登录了,0
我倒没印象，因为因为我是我是呃东莞，你知道么？,0
啊，不知道,0
东莞，你不知道,0
不知道啊,0
啊，那大概是您知道吗？,0
不知道,0
我这个什么时候到期啊,0
我很久以前,0
哦，那你就是，但是你这些还不熟悉你，平时不经常出去吗？,0
哦我，我不到那种可以点的地方哦，我只在市区里边,0
对啊，是是去啊，等会儿就是是需要成小呀,0
好啊，那个,0
那也就是说，陈强,0
多简单，说那么慢,0
嗯，那陈长，我不是有中文西文南门北门哪我跟你说陈强这么多，本儿，你知道哪个,0
就是不改。嗯,0
我就我是我是在那个中文那边儿长大了，就是城墙根这块长大的然后呃，我在南边的事项，我不是特别了解，因为我们学校都是在冻结了的，就是交大附中，你知道吧,0
好我，我当时是那个叫答复红的啊，那你那个八十五中呃，现在是在重点班吗？,0
我那个部分,0
哦，你们部分好像也很幸福啊，那，那你们会就是有排名出来，什么,0
资产名字好的，那您每次排班上进行啊,0
不太好呀,0
不太好，是多少啊？,0
哎呀，141哦，那在哪是好好的衣服？,0
啊，不行，我要看到你现在成绩，我才能知道你后面考好了，到底进不了多少对吧,0
是年级的是吧,0
哦，那你们就是那个就是一个年级，总共多少人,0
那联系共300多,0
全买多人，那您现在班级排名是多少啊？,0
专辑就是40号的话，就40,0
哦，就40名左右是吗？,0
嗯，那呃，您现在就感觉你这块儿是物理，然后数学，然后英语这块是比较薄弱,0
客户是吧哦嗯,0
啊，你平时这些客服都是怎么学的呢？,0
能跟我说一下吗？这种就一直搁天，然后企业写就行了,0
就是什么上个拼上客厅，然后下个月就这样学是吧,0
那你上课会考试了吗？,0
那一般呢，都是为什么考试啊,0
嗯，像别的事情,0
姓啥了,0
哎呀，老思源，您中文的支付宝清楚,0
可是问题还不起不行啊，我对你了解清楚一点，那后面是是好联系那个会话会话，就,0
是你拿的是座机啊,0
我没有拿座机啊,0
那手机,0
对啊，手机刚刚小了，是不是？,0
哦哦哦，有,0
前人已什么,0
你拿的不是手机啊,0
不是呃，我老是我一直哎，你好是一下的哦，你直接那个一点都不慌,0
什么没听清楚，你再说一遍,0
嗯喂，你就打这么久了，电话了你，你现在感觉你想聊女士包包那种，越说少了,0
啥听不清楚,0
啊，听不清楚，就算了嘛，就他们之间,0
不是你你你是想要发了是吗，看扣过的,0
行不要不要找借口行，我反正就是挺烦，显示,0
哎，没有啊，老是没有更,0
我是是拿手机打的，没错，但是我有我是通过公司的后台给您打过去的，所以说不要钱,0
哦，对不对啊,0
h呵呵讲你烦我了，就说把我了钱，我跟你说话，说多了，是不是？,0
您的会员放假,0
明天啊,0
您的会员放假是吧,0
话，您看一下，才能放,0
嗯，我这边很多学生，他们周末都是不放假的，知道吗，输一初二的学生就是我觉得担心就是咱陕西西安那边啊，就是学生的压力真的不是特别的，让我现在我因为我接收的学生比较多，就是哪哪哪的都有游戏是江浙一带学生之压力真的特别的他们初中开始周末基本上都是不放假，是大小周就是两周放一次假，或者一个月放下那种，只要只要多辛苦,0
他们有时候晚上就是会，就是在需要上晚自习吗，你现在上想自己干的学生,0
少给点,0
嗯，不对外,0
不太晚，是几点,0
哦，那您这边怎么回来这么搞，这些信息,0
五是吧对,0
那您同意了螺丝晚自习多少钱办是吗？,0
嗯，稍等8点，我又追加86就会,0
哎这个这个是可以随便的，是吗，随便上还是需要规定吗？,0
不需要啊，就上面7点半吗？,0
哦，就规定上7点半是吧,0
嗯好吧,0
那其实也挺那个的，上网上，我上初中的时候，我们的时候也没有晚自习，都是随便影响，就是想上就上，刚刚时候也是想上就上，呵呵，都不管，但是这边儿将这块都不行，他说晚上都是玩自己的不好笑呢，90点才回来，所以你看多幸福呀对不对您是不,0
嗯你说，你如果是想环球无聊啦,0
我觉得有,0
好吧那您那您平时晚上呃，你玩游戏的时间跟您写，就是学习的时间是怎么分配的呀,0
那个就不平衡了,0
不平衡了是,0
啊，为什么不平衡？呃诶，周末不哎，是周一到周五,0
都说没回完。,0
是吗嗯啊等一下，我上个,0
好啊，老是好了,0
后来怎么啦，状态？,0
哦好吧那，那周一到周五，而且还挺好的，就是光是周末的时候，然后就是呃休息休息，然后完了这个是吗？,0
嗯嗯好吧,0
好的，其实我我这边儿就是有一个呃，我不反馈先生网游戏，我觉得玩游戏很正常。是吧,0
嗯啊哦,0
你在干嘛吗？,0
应该就是快看看呢,0
嗯好吧嗯，没有嘛，呃呃上我把这个例子给您说完吧，这样的就是我作文，我就是我有个弟弟，他也爱玩游戏，然后我当时我估计也不让淘宝啊，但是呢给他规定好时间就是你每天玩游戏赚时间，随时多长时间，然后就这样给他规划时间的，然后他也照儿给我，然后到最后还可能人民大学了，就是因为它就是自己给自己规划时间规划的可以他随时使用时候还学会儿的时候呢，淘宝这样假货耽误对不对？,0
昂先生，您要往这个方向去发展，对吧，您自己是早上那个呃呃，想象重点高，就想上这个吧,0
辛苦工作,0
那你现在这个程序，就是离八十五中，你觉得能上来能上了嘛，就现在,0
呃不能,0
哦，还差一点是吧,0
哦，那您这边就嗯，就现在就要开始抓紧哦，因为它现在初一，但是马上暑假一过就初二了，对不对,0
书山啊,0
啊叔啊，我坐车可网上手机上以后就出山了，那您这个时间来说，就要赶紧把之前的话支持到抓起来。,0
这些需要赶紧版，就是就是呃，最近就是老师讲的那个内容，就是我们要赶紧把它补充起来，然后这学期的课程不要落下来，只能暑假的时候呢，要把之前的那个就是要补上来，然后直到出现的时候就能选好一点对吧,0
嗯，好吧，那您有什么问题要问我的吗？,0
嗯没有啊，好吧，那如果后面有什么有什么，您需要旺旺的时候，然后下次我给打电话时候再跟我说好吗？,0
那我以后一个星期给你打次电话，可以回来,0
可无奈是不是,0
好吧，哎，下面是有准备好啊，我还会给您打电话了,0
嗯，好那我这边先挂了,0
哎，你好，请问是方一分的先生昂,0
是啊哎，您好我这边是咱们一对一的教务，老是发短时间都有修在网上，看到，因为我们在还是说链接，但是二年级249是注册，请问是麻烦您这边预约的吗？,0
哦，谢谢谢谢,0
诶，好的行，那为了些什么，还是安排的时间，错天了解下，还这个情况，您这边方便吗？,0
就是转的,0
嗯诶喂，你好，我这边有点听,0
我听不太清啦。,0
哎，还是要听课，要要3003忙。嗯哼,0
那好知道没和男请问他们从这里哪里呀,0
啊，就是我是咱们一对一的教我，老是单老实，看到您在网上预约的鞋，20的一个是注册，就为方便，给孩子安排时间，会先了解一下，还是一个情况，可以吗？,0
呃，现在那,0
嗯，好的行，那就是首先的话，因为，我们这边是通过网络上课的，我想问问妈妈家里电脑，或者是其他有没有呢,0
写成了余额,0
啊，笔记本还是台式机呢？喂喂可是笔记本还是才是几啊,0
嗯你背嗯你都不行吗？,0
是笔记本电脑是吗，我又解除,0
嗯，好那清楚,0
好像是吧，哎，笔记本电脑是吧，那笔记本电脑是最近钱买的，还是之前买的呢不是买的呀，嗯，那我为啥摄像头和嗯，那个差不多是好的吗？,0
法通的是否的我也不知道那,0
他就没用了，是吧昂诶，好的行那首先问一下，那个才是一个信息成绩怎么样啊,0
嗯，一般通过,0
嗯嗯100分能考多少分呀,0
嗯嗯，就像你不累，回，然后我二月是要有的时候考虑不大，清基本上就这个分,0
啊，90多分是吧，那还是一个支出，相对来说还是可以的哈，麻烦，您这边有没有第二次课程咨询，一个了解呢哎,0
嗯，他这个嗯，12,0
哎，他是人家,0
啊还是目前,0
是二年级吗？,0
对呀，小写,0
第二链接哈嗯，对他人是其实呢，如果说超时什么客户的章还是授权程序化有90多分的话，其实还也是已经是还可以的，那咱们可以给他做一个男装系列，海同时的话就是像学校告诉你们可选操作一个课程呢，他包括的范围去监管的同时呢，把他的一个是上面还是怎么就睡能力上啊，后期初中的话是销售得到一个处理放行收入的啊，等着接客户呢，如果说在手机填写，然后说的话平台可以帮助的是非常大的。我说就是让咱们还是呢，在以后的一个授权信息中，或者是其他的车的一个信息当中的，所以比较轻松一些，同时的话也可以转回去的案例。哎，您这边新的行吗嗯啊,0
开袖吧，你反正不可能处理拨打,0
谢谢啊，这样子的，因为我们这边的话就去，可能相对来说，可能您那边信号不是特别好啦，我这边的话应该是没有什么问题的啊，嗯，就是还是目前来说，好像授权方面，哪些题目错的比较多呢？,0
啊，是听这个,0
四嗯嗯，就算了，操做的比较多是吗？,0
5公钟转的吗？,0
取消的话，他都转账，开始是那个应用题，错的比较多，还是计算机还是填空题，做的比较多呢,0
哦，就转其他就是拿货又又的时候嗯哎，回来睡觉，然后就是老婆叫人转去了，然后,0
啊，如果说他出买和的话，相对来说他程序还还是可以考了，满分是吧嗯对嗯,0
那慢慢,0
您这边有没有给，还是放一个53，或者是星期三之类的呢？,0
啊，没有是吧哎，好的行，那怎么还是目前来说，呃，他对于数学这块数据大忙,0
嗯，慢慢解决啊,0
你手机是酒吧里慢慢39页,0
它对于数学、对方面的巨大嘛，就是页书写后快捷,0
嗯哦哦行一嘛，在店铺尽快进入，但你那里充值会出现成功。,0
嗯嗯嗯，好好行，哎，那就是说啊，那么您这边的话，就是，那也是可以考虑去，还是发到23的拓展一下，还是一个是罗整的，还有就是说呃，针对信的话也还是做一个吧，到现在因为我们这边虽然说是20元的，结果，但是呢我们这边20元钱的小十二已经是零基础开始的同时呢，也可以给配的一些不到可能进行一个辅导就比如说检测我们也是通知巨人的教材来的，还是自己一个14号的同时的话呢，也可以给他也当孩子衣服好这个信息方法可以在手机事情啊，这样的话其实对于孩子之后一个学期来说都是非常大的一个帮助的哎麻烦你好，就是想问一下就是您这边大概是什么样的时间表，方便啊，还是他总是资质呢,0
哦，晚上那栏填一,0
对啊，就是平时晚上10点钟以后，都是可以的，是吧嗯，是的，嗯唉，好的行，那要不然这样的话，我们就是在给孩子安排一个同事，可因为在厂在这个上是一个一千五六个调试可卡叫需要调试下设备的，因为你商品收集和电脑呢，如果说网络方面或者是卡上右边上面申请的问题的话，以后以后上一个实际上在我就会掉券对吧，所以说我们这边呢，需要把尝试一下小时代设备同时呢，也是我这边的话还是沟通上看看才几个具体情况是怎么样的好吧哦行嗯，那您看明天的7点钟可以么？,0
目前周六,0
终于收影响啊周一是吗？啊，就你天猫,0
qq啊，周一可以的呀，就是咱们的话就把那个尝试，客气周一7点开始是吗？啊行嗯，好的，那如果说是顺丰这个时间呢，咱们就到时候再老是客场自己确认好吧哦行嗯，好的行那这边的话，就是呢，我们这边一个呃，价格的收费价格就就自己先跟你说一下啊，我们价格区间的大概是在90到530天，一个科学，那同时的话，如果说你报的课时抱歉，通过呢，它的价格相对来说就直接，权益的。哦哦嗯嗯，因为我们这边呢，是已经进行拨打的同时呢，咱们这边是四个老是服务，一个学生的他，自己点的话，就是在这里跟您说一下，因为我们这边有这个老是第一个的话，就是我现在下午老师我是负责联系还是这边给孩子安排，就是注册，同时的话了解才是一个隐身情况是如何的，他只是说通过一个考试可设置一下，还是能射综合能力是怎么样的，就比如说授权，这可他反正联系方便比较薄弱，哪些方面呢，相对来说还是啊，还是比较好的等等等等这方面话就是给他做一个测试，如果说您有什么后续有什么问题的话，那您是可以联系到，我的，这样子的话，就是我们一个售后，老是而我们上次老师呢，都是来自9852111个名才算数这个学校老师就比如说啊浙江大，学复旦大学清华大学北京大学等等这些啊名才中校是一个小写吧，老是来给咱们开始上课的。这样的话，就可以着急，还是很多这个手续方法和信息在一个手机上同时的话，这样还是一个十几块，给上海，同一个信息进去，这样的话呢，如果说还是有心进去，他是有的话也会主动的续签是儿不会啊，让咱们家人之间开通超限了，那这样的话其实那也是给骚扰一个正好的一个啊，上周客户的一个时间吧，因为毕，竟还是孩子不是主动申请那家长的话必须也是没有必要去操操心给他们咨询一下，看您说对吗？嗯嗯，对那孩子目前来说呢，他自己一个是平时就是2号，是怎么样就比如说花呗呀，上午还是什么样的一个减号呢，嗯,0
哎，我看就是他，他那个嘛，嗯，他是说10元有抱歉没说,0
还是比较小,0
金额是吧？,0
哎，那孩子的话，因为现在来说，它使关就是哪些应用呢，就比如说是查羽毛球，天猫型还是他这个你好像告诉我吗，嗯,0
虽然这么叫，也不理答应不,0
就是在提示，那也是对他，那怎样子了，怎么今天来说运动的话，也不是说哪一天两天就会的，咱们也消息还是说是一个市场阶段嘛，就像是我们自己是网络上课的提示呢，还是的话也需要一定时间的东西的话呢，咱们也是说在尝试做核实注册这2000册上去还是看一下我们这边的信息中，或是怎么样的啊，然后还是希望我们这边老是老实的话，对这个孩子啊，一个开通是怎样的，这样的话，他其实也是方便我们给孩子安全一个嗯最还可以比较好，别人老是吧，毕竟来说，没还，它都是不一样的嘛，对吧哦，这样也还是应该是女孩子吧,0
啊你哈,0
嗯，好的，好的行，那这边的话，麻烦您对与我们这边是跟在老师，有什么要求么，就比如说男男士，您好时，还是哪个地方的呢，您这边是要求嘛，哪有不？啊，没事小写是吧，诶，好的行，那咱们查询的话，时间就安排在修170点240015分，会那么您这边的话呢，那我稍后也是先加上您的微信，但你们信号是多少呀？,0
哦，就是我手机号,0
啊就手机号是吧诶，好的行，那我稍后也是现在一下，哎，麻烦，您这边的话也是同意一下好吧嗯，这样嗯，好的好的行，那麻烦的话，这边的话就是把大概情况，我也是了解了，如果说有什么问题，您都可以通过微信找我好吧是啊，谢谢嗯，好的，那再见啊诶行诶，麻烦你好，就是如果说是还是在这边上课，期间呢，您可以就是给他一个评价，来那截图下来的话，如果说您发到朋友圈就是说买在咱们的一些填写，写了，如果说你几几号18个站的话，我们是可以免费赠送您实际咨询课程的就这么一个人的话，主要就是收呃叫四会孩子怎样在解析之类的一些单子所需时间方法就是让这个一个功能的呢，然后我们这边进行一个城市，只送给卖的好吧好，谢谢嗯，好的，好的行嗯，那就是说没信号的话，那我稍后现在麻烦您通过一下啊，在这里的话已经不打扰您了，那麻烦啊，就是麻烦您这边的记得通过一下就可以啦，好吧好哎好的好的，那意思打扰您了有问题的话,0
您好，吉林的嘛，哎，你好，我是王老师呃嗯先生啊，我问一下啊，刚才最近取消里面有没有这个，其中考试啊,0
嗯，是什么时？,0
哦就这两天，好像考呢,0
他正在考试吧哦，好，就是已经考过一些了，是吧，就是这两天，嗯，对对对您,0
嗯，还有杠呢哦,0
哦，好行嗯，就到时候还是要重新出来了，您这边把他的成绩是是全部都发给我好吧，发到我的发到微信上，嗯嗯，发到微信上主要是就是说这个事情，因为咱们还是这里好重新入驻的就是其中货钱考试嗯咯,0
对好的好的好嗯茶,0
10呃，另外的话，咱这个会就是因为他是当真得那个新斑马，就是感觉怎么样，就是有什么，就是注意的，比如协议状态对话，还可以吧,0
嗯嗯，放心班啊,0
呃，嗯，就是他，嗯，就是打还是不是当分的班吗，对吧，那就是是月底之前的话，更更简单了，就是给我最大，也会大嗯啊啊嗯,0
描述电话听不太清楚，就耐心啊啊，因为,0
是不是您感觉太吵啊,0
呃，有可能，反正有点断断续续,0
是的，嗯，而且那我出来你，你说啊，我出出来，因为我在办公室里等一下啊，等一下啊嗯嗯嗯这样是好一些。,0
嗯，还行，你，你说什么疯了，新帮我没听懂啊,0
我是就是咱寄回，不是刚分的那个就是分的那个八嘛，就是重新在妈妈啊,0
没有啊,0
啊，他没有算吧,0
没有分吗？,0
您要及错了，是耳神,0
嗯，是不是进我别的孩子吧，就没法绑啊，好好,0
行，那不好意思啊，是就嗯，有时候孩子会系统有点有点小子哦，可能输错了哦，但是不好意思啊嗯嗯，因为有，有的有的还是他是在就是比如又有出来会出来的时间，大概了解吗，他会就是需要理会有一个对比性就是就就是那种学生雨鞋之间的那种比较见吗，对账也会自己还这个学习一般学校就会需求这种份单子就是多少名多少名费和搬然后再匹配，然后在审单那种哦哦行，反正,0
没有，嗯嗯,0
没有啊，好的，那就是呃，都注意啊，还是考完试，您可以问问他的一个感觉，怎么样，就是考试难不难，就是这个这个这次信用卡是可能难不难，可能是不是全部大概都是老洗过的，还是老是没有想过的一些资质，也考到了就是多让他做一下冻结好了嗯,0
嗯，好的，好的哎,0
好行，嗯，那这样麻烦就是这边有什么问题，及时过沟通啊，过发微信,0
哦，好好好，谢谢啊嗯,0
嗯，有情况的那一条信息啊，好，谢谢，麻烦啊嗯嗯，好的嗯，再见嗯嗯嗯,0
喂您，哎，您好，且朱晨的家长是吗？对我这边是咱们一对一的账户了，属性城看到您有在我们找们改孩子，月小主要您教数是听课是吗？嗯，对哦，我这边是负责课程安排的，需要了解一下孩子的一个情况，做一个安排耽误您5分钟到十分钟左右的一个时间，您，现在方便吗？嗯,0
说吧嗯，那个天猫网上了解一下孩子在学习上入呃那个成绩怎么样呢？,0
陈齐啊，书写还是零好的，一般都是在96分以上啊，都是98到100,0
啊D U嗯，那不到稳定，嗯，一般都是九十分以上，但是呃那嗯，不抓紧一下大嗯，人一个学习，可能会有一次的那个单元测试，回到不是行吧，十几分八十七八十八之类的,0
因为她今天你们又多了一点不大稳定，可能是还有作文不大好，感觉它，而且重玩就是那了嗷，很久,0
他们现在,0
对嗯写作文语文都是看图写话吧,0
现在是看图写话,0
是啊啊,0
啊，可能开始要写什么，嗯，其他的开始,0
嗯，什么嗯，小狗啊,0
家乡呀，开始往这方面了,0
那啥呀，59分之呃，登录啊,0
嗯，那么您这边还是说,0
学前景比较好,0
想让他取消数是吗？,0
因为你上面跳出来，就是二次，我也不知道啊，嗯，那您想让,0
孩子本来呃，学习什么的,0
如果用于文的话，如果能够听异常2、四五七一卡，我一闻就更好啦，U M U嗯，他是比较,0
我，嗯，比较好像不大稳定一点吗？嗯那,0
二是我妈妈，你,0
是想发会他数学的一个特长吗？,0
布鞋应该他比较，我觉得他比较,0
放心，就是您,0
那忒沉吗，因为你们上面说那么好，不知道有什么还要更好的方法，是刚才,0
啊，看找为了更好，就是是嗯哈,0
能不能是这样到账，我再一次婷是从您的嗯,0
现在我们,0
目前的话语文是20，其实没有的。,0
你才开始有，是以阅读和作文为主的，那我们阿里及时有个奥数，二是我们这边是打开孩子的一个思维，就包括一些逻辑思维的它是辅助与数学的，因为25嗯，他一些稍难的题啊，在数学上的话它都会有，然后另外的话就是说这个逻辑，4位，他是补助语文这一块的一个作文和阅读的啊，比如作文的一个主次，然后的话作文的一个怎么样抓住一个呃主次方面还有一个进行一个拓展，都是要孩子的一个逻辑思维能力,0
以及是看不起划到了3点几，还是比较有用的,0
嗯哦，那意思就是说，现在阿里,0
你的话，就只能听告诉等,0
方便诊所，他审批一下，余额有那关于作文阅读，反面对不对,0
对对的啊,0
那，然后他就那嗯，那就听一下25元钱,0
哦，麻烦您去想让孩子拼一下，然后去学习还是只是想听一下啊,0
哎，听一下，感觉怎么样吗，你第一次我现在不,0
的话，那以后也,0
没有星期来听一下你们，其他方面的对吧，如果有啊，111完颜色，再怎样数学，你们能剪了怎么样，会不会错的，他四五姚,0
或者怎样子，先是听一下叫和如何一直可能吗，您看不出来效果的您，只能看到我们这边的一个售后模式，是什么样子的嗯嗯,0
所以妈妈，我跟您说一下,0
我们这边这个，如果您这边没有降好，我可以给您一个时间去找一下，那孩子的话，就是说这个，呃，您想不想让他取消数，如果学习的话您是想拓展还是哪一方面，或者您感觉其实妈妈我感觉您说孩子数学挺好的，那孩子的一个呃不足的地方，我们确实进行一个改进，那孩子的一个优势，我们可以进行一个呃，把他上传的地方进行一个发光说,0
诶，怎么交嗯教课的还那是你们定的嘛，他那一个特别就是有时候不注意，比较拖拉其他没,0
讲是这一比较拖拉,0
这一笔,0
嗯过啦去，因为他养成的习惯不好呢，还是因为知识点巩固的不够扣呢？嗯可能是,0
嗯，习惯也有一点吧，那周出现一般比较快的，因为我们安全,0
